date,code,action,price,shares,info
2020-04-28,002919.SZ,BUY,16.31256,4700,SIGNAL
2020-04-28,002786.SZ,BUY,7.89576,900,SIGNAL
2020-04-28,002981.SZ,SELL,33.3406666368,2100,STOP_LOSS (-8.3%)
2020-04-29,600689.SH,SELL,8.24348,9500,TRAILING_STOP (0.2%)
2020-04-29,002919.SZ,SELL,15.768400000000002,4700,STOP_LOSS (-3.4%)
2020-04-30,002919.SZ,BUY,13.75746,5600,SIGNAL
2020-05-06,002856.SZ,SELL,18.4131,4300,SIGNAL_LOST (2.2%)
2020-05-06,002982.SZ,BUY,64.128,1200,SIGNAL
2020-05-06,002786.SZ,SELL,8.45306,900,TRAILING_STOP (6.9%)
2020-05-07,002786.SZ,BUY,8.967899999999998,8800,SIGNAL
2020-05-07,002982.SZ,SELL,63.78118200000001,1200,TRAILING_STOP (-0.6%)
2020-05-11,000820.SZ,SELL,1.01796,81100,TRAILING_STOP (6.9%)
2020-05-11,600687.SH,SELL,1.1499954,83700,TAKE_PROFIT (24.7%)
2020-05-12,603337.SH,SELL,18.971980000000002,4300,SIGNAL_LOST (5.7%)
2020-05-12,000727.SZ,SELL,1.35728,57900,SIGNAL_LOST (1.8%)
2020-05-12,002192.SZ,SELL,15.47898,5500,SIGNAL_LOST (11.9%)
2020-05-12,002958.SZ,SELL,4.48102,17400,SIGNAL_LOST (1.1%)
2020-05-12,002919.SZ,SELL,14.740459999999999,5600,SIGNAL_LOST (7.1%)
2020-05-12,002786.SZ,SELL,8.483,8800,SIGNAL_LOST (-5.5%)
2020-05-12,000408.SZ,BUY,3.7575,21600,SIGNAL
2020-05-12,601388.SH,BUY,1.8937799999999998,42800,SIGNAL
2020-05-12,603712.SH,BUY,29.959799999999998,2700,SIGNAL
2020-05-13,600470.SH,BUY,2.59518,31100,SIGNAL
2020-05-13,603330.SH,BUY,18.80754,4200,SIGNAL
2020-05-13,601388.SH,SELL,1.90618,42800,TRAILING_STOP (0.6%)
2020-05-14,601388.SH,BUY,1.93386,42000,SIGNAL
2020-05-14,600179.SH,BUY,3.5570999999999997,22800,SIGNAL
2020-05-18,601388.SH,SELL,1.7864200000000001,42000,STOP_LOSS (-7.7%)
2020-05-19,000408.SZ,SELL,4.421139999999999,21600,SIGNAL_LOST (17.6%)
2020-05-19,603712.SH,SELL,30.57872,2700,SIGNAL_LOST (2.0%)
2020-05-19,600470.SH,SELL,2.57484,31100,SIGNAL_LOST (-0.9%)
2020-05-19,603330.SH,SELL,18.68256,4200,SIGNAL_LOST (-0.7%)
2020-05-19,600179.SH,SELL,3.95208,22800,SIGNAL_LOST (11.0%)
2020-05-19,000595.SZ,BUY,1.56312,53000,SIGNAL
2020-05-19,000760.SZ,BUY,1.28256,64600,SIGNAL
2020-05-19,002219.SZ,BUY,1.2024,68900,SIGNAL
2020-05-19,000585.SZ,BUY,1.21242,68400,SIGNAL
2020-05-19,603680.SH,BUY,10.1202,8100,SIGNAL
2020-05-20,002297.SZ,BUY,6.29256,13000,SIGNAL
2020-05-20,002272.SZ,BUY,4.7094000000000005,17300,SIGNAL
2020-05-21,000584.SZ,BUY,6.362699999999999,12900,SIGNAL
2020-05-21,000760.SZ,SELL,1.17764,64600,STOP_LOSS (-8.3%)
2020-05-21,002219.SZ,SELL,1.1039955839999998,68900,STOP_LOSS (-8.3%)
2020-05-21,002272.SZ,SELL,5.02992,17300,TRAILING_STOP (6.7%)
2020-05-22,000760.SZ,BUY,1.2024,68400,SIGNAL
2020-05-22,002219.SZ,BUY,1.07214,76700,SIGNAL
2020-05-22,002272.SZ,BUY,5.09016,16100,SIGNAL
2020-05-22,002297.SZ,SELL,6.206562,13000,TRAILING_STOP (-1.4%)
2020-05-25,000584.SZ,SELL,6.3872,12900,STOP_LOSS (0.3%)
2020-05-25,002272.SZ,SELL,4.6735813056,16100,STOP_LOSS (-8.3%)
2020-05-26,000595.SZ,SELL,1.48702,53000,SIGNAL_LOST (-4.9%)
2020-05-26,000585.SZ,SELL,1.28742,68400,SIGNAL_LOST (6.1%)
2020-05-26,603680.SH,SELL,10.029900000000001,8100,SIGNAL_LOST (-1.0%)
2020-05-26,600243.SH,BUY,2.1943799999999998,36700,SIGNAL
2020-05-26,600211.SH,BUY,29.318520000000003,2700,SIGNAL
2020-05-26,002113.SZ,BUY,1.17234,68700,SIGNAL
2020-05-26,603013.SH,BUY,15.310559999999999,5200,SIGNAL
2020-05-26,000839.SZ,BUY,2.3547000000000002,34200,SIGNAL
2020-05-26,603908.SH,BUY,25.29048,3100,SIGNAL
2020-05-26,002222.SZ,BUY,12.665280000000001,6300,SIGNAL
2020-05-26,002219.SZ,SELL,0.998,76700,STOP_LOSS (-7.0%)
2020-05-27,000760.SZ,SELL,1.28742,68400,SIGNAL_LOST (7.0%)
2020-05-28,002770.SZ,BUY,2.94588,28000,SIGNAL
2020-05-28,002222.SZ,SELL,13.31332,6300,TRAILING_STOP (5.0%)
2020-05-29,002222.SZ,BUY,12.78552,6400,SIGNAL
2020-05-29,600211.SH,SELL,31.01784,2700,TRAILING_STOP (5.7%)
2020-05-29,002113.SZ,SELL,1.194606,68700,TRAILING_STOP (1.8%)
2020-06-01,600211.SH,BUY,34.068,2400,SIGNAL
2020-06-01,002113.SZ,BUY,1.2525,66200,SIGNAL
2020-06-01,002770.SZ,SELL,3.0938,28000,TRAILING_STOP (4.9%)
2020-06-02,600243.SH,SELL,2.2954,36700,SIGNAL_LOST (4.5%)
2020-06-02,603013.SH,SELL,15.14964,5200,SIGNAL_LOST (-1.1%)
2020-06-02,000839.SZ,SELL,2.53492,34200,SIGNAL_LOST (7.6%)
2020-06-02,603908.SH,SELL,24.38114,3100,SIGNAL_LOST (-3.7%)
2020-06-02,002535.SZ,BUY,1.3026,64500,SIGNAL
2020-06-02,002947.SZ,BUY,53.29638,1500,SIGNAL
2020-06-02,002913.SZ,BUY,58.68714,1400,SIGNAL
2020-06-02,000806.SZ,BUY,1.43286,58700,SIGNAL
2020-06-02,601231.SH,BUY,19.3887,4300,SIGNAL
2020-06-03,002222.SZ,SELL,13.39316,6400,SIGNAL_LOST (4.7%)
2020-06-03,002036.SZ,BUY,12.21438,7000,SIGNAL
2020-06-03,603669.SH,BUY,7.68534,11100,SIGNAL
2020-06-04,605288.SH,BUY,133.89726,600,SIGNAL
2020-06-04,600211.SH,SELL,36.70644,2400,TRAILING_STOP (7.7%)
2020-06-05,605288.SH,SELL,129.6402,600,STOP_LOSS (-3.3%)
2020-06-08,002113.SZ,SELL,1.2974,66200,SIGNAL_LOST (3.5%)
2020-06-08,605288.SH,BUY,123.35622,700,SIGNAL
2020-06-09,002535.SZ,SELL,1.35728,64500,SIGNAL_LOST (4.1%)
2020-06-09,002947.SZ,SELL,57.37502,1500,SIGNAL_LOST (7.6%)
2020-06-09,002913.SZ,SELL,58.30316,1400,SIGNAL_LOST (-0.7%)
2020-06-09,000806.SZ,SELL,1.72654,58700,SIGNAL_LOST (20.4%)
2020-06-09,601231.SH,SELL,19.57078,4300,SIGNAL_LOST (0.9%)
2020-06-09,002036.SZ,SELL,11.99596,7000,SIGNAL_LOST (-1.9%)
2020-06-09,603669.SH,SELL,7.425120000000001,11100,SIGNAL_LOST (-3.5%)
2020-06-09,002952.SZ,BUY,18.6372,4600,SIGNAL
2020-06-09,600230.SH,BUY,8.95788,9600,SIGNAL
2020-06-09,601558.SH,BUY,0.22044,392800,SIGNAL
2020-06-09,600069.SH,BUY,0.9819599999999999,88100,SIGNAL
2020-06-09,600568.SH,BUY,1.1122200000000002,77800,SIGNAL
2020-06-09,600754.SH,BUY,30.33054,2800,SIGNAL
2020-06-10,601827.SH,BUY,11.73342,7400,SIGNAL
2020-06-10,600114.SH,BUY,10.26048,8400,SIGNAL
2020-06-11,601827.SH,SELL,10.98798,7400,STOP_LOSS (-6.4%)
2020-06-12,601827.SH,BUY,10.46088,7900,SIGNAL
2020-06-12,002952.SZ,SELL,17.20552,4600,STOP_LOSS (-7.8%)
2020-06-15,605288.SH,SELL,121.93564,700,SIGNAL_LOST (-1.2%)
2020-06-15,002952.SZ,BUY,17.565060000000003,4800,SIGNAL
2020-06-15,600754.SH,SELL,28.443,2800,STOP_LOSS (-6.3%)
2020-06-15,600114.SH,SELL,9.62072,8400,STOP_LOSS (-6.3%)
2020-06-16,600230.SH,SELL,8.4331,9600,SIGNAL_LOST (-5.9%)
2020-06-16,601558.SH,SELL,0.22954000000000002,392800,SIGNAL_LOST (4.0%)
2020-06-16,002069.SZ,BUY,3.24648,25800,SIGNAL
2020-06-16,002256.SZ,BUY,0.9819599999999999,85600,SIGNAL
2020-06-16,002785.SZ,BUY,17.01396,4900,SIGNAL
2020-06-16,600746.SH,BUY,6.99396,12000,SIGNAL
2020-06-17,601827.SH,SELL,10.19956,7900,SIGNAL_LOST (-2.6%)
2020-06-17,603600.SH,BUY,10.6212,7900,SIGNAL
2020-06-17,000088.SZ,BUY,5.42082,15600,SIGNAL
2020-06-18,000088.SZ,SELL,5.389200000000001,15600,TRAILING_STOP (-0.7%)
2020-06-19,000088.SZ,BUY,5.59116,15200,SIGNAL
2020-06-19,603863.SH,BUY,15.971879999999999,4700,SIGNAL
2020-06-22,002952.SZ,SELL,17.70452,4800,SIGNAL_LOST (0.7%)
2020-06-22,603825.SH,BUY,34.4187,2400,SIGNAL
2020-06-22,002069.SZ,SELL,3.1237399999999997,25800,TRAILING_STOP (-3.9%)
2020-06-22,002785.SZ,SELL,17.065800000000003,4900,STOP_LOSS (0.2%)
2020-06-22,603863.SH,SELL,14.664741340800001,4700,STOP_LOSS (-8.3%)
2020-06-23,600568.SH,SELL,1.2475,77800,SIGNAL_LOST (12.1%)
2020-06-23,002256.SZ,SELL,1.16766,85600,SIGNAL_LOST (18.8%)
2020-06-23,600746.SH,SELL,6.61674,12000,SIGNAL_LOST (-5.5%)
2020-06-23,603600.SH,SELL,11.60674,7900,SIGNAL_LOST (9.2%)
2020-06-23,603688.SH,BUY,23.65722,3600,SIGNAL
2020-06-23,600523.SH,BUY,17.034,5000,SIGNAL
2020-06-23,002129.SZ,BUY,21.57306,3900,SIGNAL
2020-06-23,000920.SZ,BUY,7.05408,12000,SIGNAL
2020-06-23,603089.SH,BUY,9.79956,8700,SIGNAL
2020-06-23,603298.SH,BUY,10.3206,8200,SIGNAL
2020-06-23,002014.SZ,BUY,10.00998,8500,SIGNAL
2020-06-23,000049.SZ,BUY,54.108,100,SIGNAL
2020-06-23,000088.SZ,SELL,5.60876,15200,TRAILING_STOP (0.2%)
2020-06-23,603825.SH,SELL,32.47492,2400,STOP_LOSS (-5.7%)
2020-06-24,000049.SZ,SELL,49.67980128,100,STOP_LOSS (-8.3%)
2020-06-29,000049.SZ,BUY,48.15612,1700,SIGNAL
2020-06-29,000920.SZ,SELL,6.9161399999999995,12000,TRAILING_STOP (-2.0%)
2020-06-30,603688.SH,SELL,23.5029,3600,SIGNAL_LOST (-0.7%)
2020-06-30,600523.SH,SELL,17.025879999999997,5000,SIGNAL_LOST (-0.1%)
2020-06-30,002129.SZ,SELL,21.47696,3900,SIGNAL_LOST (-0.5%)
2020-06-30,603089.SH,SELL,9.5309,8700,SIGNAL_LOST (-2.8%)
2020-06-30,603298.SH,SELL,10.80834,8200,SIGNAL_LOST (4.6%)
2020-06-30,002014.SZ,SELL,9.36124,8500,SIGNAL_LOST (-6.6%)
2020-06-30,002575.SZ,BUY,2.8957800000000002,29200,SIGNAL
2020-06-30,603268.SH,BUY,16.14222,5200,SIGNAL
2020-06-30,603027.SH,BUY,30.6612,2700,SIGNAL
2020-07-01,000020.SZ,BUY,11.08212,7700,SIGNAL
2020-07-01,600207.SH,BUY,4.79958,17900,SIGNAL
2020-07-01,601888.SH,BUY,158.46630000000002,500,SIGNAL
2020-07-01,603268.SH,SELL,16.936059999999998,5200,TRAILING_STOP (4.8%)
2020-07-02,603268.SH,BUY,17.935799999999997,4800,SIGNAL
2020-07-03,603665.SH,BUY,18.5871,4600,SIGNAL
2020-07-06,000049.SZ,SELL,48.902,1700,SIGNAL_LOST (1.5%)
2020-07-06,002210.SZ,BUY,1.1022,79900,SIGNAL
2020-07-06,601888.SH,SELL,197.68670925000004,500,TAKE_PROFIT (24.7%)
2020-07-06,603268.SH,SELL,16.467934128,4800,STOP_LOSS (-8.3%)
2020-07-07,002575.SZ,SELL,3.4031800000000003,29200,SIGNAL_LOST (17.4%)
2020-07-07,603027.SH,SELL,32.01584,2700,SIGNAL_LOST (4.3%)
2020-07-07,000020.SZ,SELL,12.3752,7700,SIGNAL_LOST (11.6%)
2020-07-07,600207.SH,SELL,4.8403,17900,SIGNAL_LOST (0.8%)
2020-07-07,601088.SH,BUY,17.2845,5100,SIGNAL
2020-07-07,600335.SH,BUY,5.2605,17000,SIGNAL
2020-07-07,600382.SH,BUY,5.511,16200,SIGNAL
2020-07-07,002013.SZ,BUY,9.218399999999999,9700,SIGNAL
2020-07-07,603665.SH,SELL,19.841238,4600,TRAILING_STOP (6.7%)
2020-07-08,000626.SZ,BUY,7.43484,11900,SIGNAL
2020-07-08,600985.SH,BUY,9.5691,9200,SIGNAL
2020-07-08,603169.SH,BUY,4.88976,18100,SIGNAL
2020-07-08,600710.SH,BUY,4.99998,17700,SIGNAL
2020-07-08,601600.SH,BUY,3.2565,3900,SIGNAL
2020-07-08,002013.SZ,SELL,9.11673,9700,TRAILING_STOP (-1.2%)
2020-07-09,002013.SZ,BUY,10.170300000000001,8700,SIGNAL
2020-07-10,600069.SH,SELL,0.9015963936,88100,STOP_LOSS (-8.3%)
2020-07-13,002210.SZ,SELL,1.17764,79900,SIGNAL_LOST (6.8%)
2020-07-14,601088.SH,SELL,16.5668,5100,SIGNAL_LOST (-4.2%)
2020-07-14,600335.SH,SELL,5.35926,17000,SIGNAL_LOST (1.8%)
2020-07-14,600382.SH,SELL,5.94808,16200,SIGNAL_LOST (7.8%)
2020-07-14,000626.SZ,SELL,7.6646399999999995,11900,SIGNAL_LOST (3.0%)
2020-07-14,600985.SH,SELL,9.95006,9200,SIGNAL_LOST (3.9%)
2020-07-14,603169.SH,SELL,4.99,18100,SIGNAL_LOST (2.0%)
2020-07-14,600710.SH,SELL,5.22952,17700,SIGNAL_LOST (4.5%)
2020-07-14,601600.SH,SELL,3.41316,3900,SIGNAL_LOST (4.7%)
2020-07-14,002013.SZ,SELL,10.30934,8700,SIGNAL_LOST (1.3%)
2020-07-14,600230.SH,BUY,10.49094,8700,SIGNAL
2020-07-14,600873.SH,BUY,5.4108,16800,SIGNAL
2020-07-14,002043.SZ,BUY,9.64926,9400,SIGNAL
2020-07-14,603758.SH,BUY,8.2164,11100,SIGNAL
2020-07-14,002220.SZ,BUY,0.28056000000000003,325500,SIGNAL
2020-07-14,603076.SH,BUY,31.563,2800,SIGNAL
2020-07-14,002541.SZ,BUY,29.919719999999998,3000,SIGNAL
2020-07-14,600884.SH,BUY,13.176300000000001,6900,SIGNAL
2020-07-14,600176.SH,BUY,10.500960000000001,8600,SIGNAL
2020-07-15,002541.SZ,SELL,30.938,3000,TRAILING_STOP (3.3%)
2020-07-15,600884.SH,SELL,12.76442,6900,STOP_LOSS (-3.2%)
2020-07-16,002541.SZ,BUY,32.7654,2700,SIGNAL
2020-07-16,600884.SH,BUY,11.93382,7400,SIGNAL
2020-07-16,600230.SH,SELL,9.860240000000001,8700,STOP_LOSS (-6.1%)
2020-07-16,600873.SH,SELL,5.169639999999999,16800,STOP_LOSS (-4.5%)
2020-07-16,002043.SZ,SELL,9.0818,9400,STOP_LOSS (-6.0%)
2020-07-16,002220.SZ,SELL,0.25948,325500,STOP_LOSS (-7.6%)
2020-07-16,603076.SH,SELL,31.25736,2800,STOP_LOSS (-1.0%)
2020-07-17,600230.SH,BUY,9.63924,9200,SIGNAL
2020-07-17,600873.SH,BUY,4.909800000000001,18100,SIGNAL
2020-07-17,002043.SZ,BUY,8.7174,10200,SIGNAL
2020-07-17,002220.SZ,BUY,0.26052000000000003,341400,SIGNAL
2020-07-17,603076.SH,BUY,28.64718,3100,SIGNAL
2020-07-17,603758.SH,SELL,8.34328,11100,TRAILING_STOP (1.5%)
2020-07-20,603758.SH,BUY,7.6653,11800,SIGNAL
2020-07-21,600176.SH,SELL,11.80634,8600,SIGNAL_LOST (12.3%)
2020-07-21,002541.SZ,SELL,34.231399999999994,2700,SIGNAL_LOST (4.4%)
2020-07-21,600884.SH,SELL,12.494959999999999,7400,SIGNAL_LOST (4.6%)
2020-07-21,002430.SZ,BUY,15.2304,6100,SIGNAL
2020-07-21,002088.SZ,BUY,10.31058,9000,SIGNAL
2020-07-21,002827.SZ,BUY,13.33662,7000,SIGNAL
2020-07-21,600136.SH,BUY,9.1683,10200,SIGNAL
2020-07-22,600230.SH,SELL,10.009939999999999,9200,SIGNAL_LOST (3.8%)
2020-07-22,600873.SH,SELL,5.11974,18100,SIGNAL_LOST (4.2%)
2020-07-22,002043.SZ,SELL,10.23948,10200,SIGNAL_LOST (17.4%)
2020-07-22,002220.SZ,SELL,0.25948,341400,SIGNAL_LOST (-0.5%)
2020-07-22,603076.SH,SELL,31.926019999999998,3100,SIGNAL_LOST (11.4%)
2020-07-22,601600.SH,BUY,3.52704,27200,SIGNAL
2020-07-22,600373.SH,BUY,13.43682,7100,SIGNAL
2020-07-22,603727.SH,BUY,20.04,4700,SIGNAL
2020-07-22,600141.SH,BUY,10.521,9100,SIGNAL
2020-07-22,002005.SZ,BUY,1.2024,79800,SIGNAL
2020-07-22,002827.SZ,SELL,13.183580000000001,7000,TRAILING_STOP (-1.2%)
2020-07-23,002827.SZ,BUY,14.03802,6700,SIGNAL
2020-07-24,600136.SH,SELL,9.04188,10200,STOP_LOSS (-1.5%)
2020-07-24,601600.SH,SELL,3.35328,27200,STOP_LOSS (-5.0%)
2020-07-24,600373.SH,SELL,12.68458,7100,STOP_LOSS (-5.7%)
2020-07-24,600141.SH,SELL,9.860240000000001,9100,STOP_LOSS (-6.4%)
2020-07-27,603758.SH,SELL,8.3832,11800,SIGNAL_LOST (9.3%)
2020-07-27,600136.SH,BUY,8.58714,10700,SIGNAL
2020-07-27,601600.SH,BUY,3.2565,28400,SIGNAL
2020-07-27,600373.SH,BUY,12.56508,7300,SIGNAL
2020-07-27,600141.SH,BUY,9.859679999999999,9400,SIGNAL
2020-07-27,603727.SH,SELL,20.459,4700,TRAILING_STOP (2.0%)
2020-07-28,002088.SZ,SELL,9.71054,9000,SIGNAL_LOST (-5.9%)
2020-07-28,002005.SZ,SELL,1.18762,79800,SIGNAL_LOST (-1.3%)
2020-07-28,002827.SZ,SELL,14.96002,6700,SIGNAL_LOST (6.5%)
2020-07-28,600987.SH,BUY,5.991960000000001,15700,SIGNAL
2020-07-28,002557.SZ,BUY,54.8595,1700,SIGNAL
2020-07-28,002345.SZ,BUY,3.98796,23600,SIGNAL
2020-07-28,603900.SH,BUY,8.9178,10500,SIGNAL
2020-07-28,600537.SH,BUY,3.4569,27200,SIGNAL
2020-08-03,600136.SH,SELL,8.54288,10700,SIGNAL_LOST (-0.6%)
2020-08-03,601600.SH,SELL,3.2933999999999997,28400,SIGNAL_LOST (1.1%)
2020-08-03,600373.SH,SELL,12.73448,7300,SIGNAL_LOST (1.3%)
2020-08-03,600141.SH,SELL,10.55884,9400,SIGNAL_LOST (7.0%)
2020-08-03,603799.SH,BUY,42.995819999999995,2200,SIGNAL
2020-08-03,603178.SH,BUY,12.2244,7800,SIGNAL
2020-08-04,002430.SZ,SELL,18.30332,6100,SIGNAL_LOST (20.1%)
2020-08-04,600987.SH,SELL,5.86824,15700,SIGNAL_LOST (-2.1%)
2020-08-04,002557.SZ,SELL,59.88,1700,SIGNAL_LOST (9.1%)
2020-08-04,002345.SZ,SELL,3.85228,23600,SIGNAL_LOST (-3.5%)
2020-08-04,603900.SH,SELL,8.622720000000001,10500,SIGNAL_LOST (-3.4%)
2020-08-04,600537.SH,SELL,3.45308,27200,SIGNAL_LOST (-0.2%)
2020-08-04,603179.SH,BUY,23.98788,4000,SIGNAL
2020-08-04,603066.SH,BUY,11.00196,8700,SIGNAL
2020-08-04,603888.SH,BUY,26.052,3700,SIGNAL
2020-08-04,002265.SZ,BUY,9.35868,10300,SIGNAL
2020-08-05,605222.SH,BUY,32.17422,3000,SIGNAL
2020-08-05,600592.SH,BUY,12.705359999999999,7600,SIGNAL
2020-08-05,603178.SH,SELL,13.473,7800,TRAILING_STOP (10.1%)
2020-08-06,605222.SH,SELL,29.7404,3000,STOP_LOSS (-7.6%)
2020-08-07,605222.SH,BUY,28.77744,3300,SIGNAL
2020-08-10,603799.SH,SELL,43.413,2200,SIGNAL_LOST (0.9%)
2020-08-10,605318.SH,BUY,27.064020000000003,3500,SIGNAL
2020-08-11,603179.SH,SELL,27.6945,4000,SIGNAL_LOST (15.4%)
2020-08-11,603066.SH,SELL,11.54686,8700,SIGNAL_LOST (4.9%)
2020-08-11,603888.SH,SELL,26.476940000000003,3700,SIGNAL_LOST (1.5%)
2020-08-11,002265.SZ,SELL,9.211540000000001,10300,SIGNAL_LOST (-1.7%)
2020-08-11,600592.SH,SELL,12.80434,7600,SIGNAL_LOST (0.7%)
2020-08-11,002992.SZ,BUY,53.106,1800,SIGNAL
2020-08-11,603348.SH,BUY,20.991899999999998,4600,SIGNAL
2020-08-11,002379.SZ,BUY,3.1062000000000003,31200,SIGNAL
2020-08-11,601689.SH,BUY,40.08,2400,SIGNAL
2020-08-11,603508.SH,BUY,38.84754,2500,SIGNAL
2020-08-11,601058.SH,BUY,4.53906,21400,SIGNAL
2020-08-11,002371.SZ,BUY,219.42798000000002,400,SIGNAL
2020-08-11,605318.SH,SELL,24.849100603200004,3500,STOP_LOSS (-8.3%)
2020-08-12,605222.SH,SELL,26.5468,3300,SIGNAL_LOST (-7.8%)
2020-08-12,002992.SZ,SELL,48.759804960000004,1800,STOP_LOSS (-8.3%)
2020-08-12,603508.SH,SELL,36.926,2500,STOP_LOSS (-5.0%)
2020-08-13,002992.SZ,BUY,42.855540000000005,2200,SIGNAL
2020-08-13,601611.SH,BUY,9.33864,10200,SIGNAL
2020-08-14,605066.SH,BUY,18.537,5100,SIGNAL
2020-08-14,603508.SH,BUY,37.4247,2500,SIGNAL
2020-08-14,601689.SH,SELL,39.9699,2400,TRAILING_STOP (-0.4%)
2020-08-14,002992.SZ,SELL,40.94794,2200,STOP_LOSS (-4.5%)
2020-08-14,601611.SH,SELL,9.12172,10200,STOP_LOSS (-2.4%)
2020-08-17,002992.SZ,BUY,38.9277,2400,SIGNAL
2020-08-17,601611.SH,BUY,8.476920000000002,11000,SIGNAL
2020-08-17,601689.SH,BUY,44.6391,2100,SIGNAL
2020-08-17,605066.SH,SELL,17.12568,5100,STOP_LOSS (-7.7%)
2020-08-18,603348.SH,SELL,21.91608,4600,SIGNAL_LOST (4.3%)
2020-08-18,002379.SZ,SELL,3.26346,31200,SIGNAL_LOST (5.0%)
2020-08-18,601058.SH,SELL,4.50098,21400,SIGNAL_LOST (-0.9%)
2020-08-18,002371.SZ,SELL,212.075,400,SIGNAL_LOST (-3.4%)
2020-08-18,603218.SH,BUY,21.142200000000003,4400,SIGNAL
2020-08-18,603489.SH,BUY,180.36,500,SIGNAL
2020-08-18,601717.SH,BUY,7.25448,13000,SIGNAL
2020-08-19,603508.SH,SELL,37.50484,2500,SIGNAL_LOST (0.1%)
2020-08-19,601777.SH,BUY,4.43886,21700,SIGNAL
2020-08-19,002643.SZ,BUY,19.69932,4900,SIGNAL
2020-08-19,603650.SH,BUY,36.96378,2600,SIGNAL
2020-08-19,601689.SH,SELL,41.925979999999996,2100,STOP_LOSS (-6.2%)
2020-08-20,600069.SH,BUY,0.27054,346900,SIGNAL
2020-08-20,601611.SH,SELL,9.107748,11000,TRAILING_STOP (7.4%)
2020-08-20,603650.SH,SELL,33.9386642448,2600,STOP_LOSS (-8.3%)
2020-08-21,605088.SH,BUY,26.12214,3500,SIGNAL
2020-08-21,603650.SH,BUY,35.029920000000004,2600,SIGNAL
2020-08-21,603856.SH,BUY,19.0881,4800,SIGNAL
2020-08-21,603218.SH,SELL,19.96,4400,STOP_LOSS (-5.7%)
2020-08-24,002992.SZ,SELL,38.233380000000004,2400,SIGNAL_LOST (-1.9%)
2020-08-24,603218.SH,BUY,19.4889,4700,SIGNAL
2020-08-24,605088.SH,SELL,24.1516,3500,STOP_LOSS (-7.6%)
2020-08-25,603489.SH,SELL,184.63,500,SIGNAL_LOST (2.3%)
2020-08-25,601777.SH,SELL,4.1417,21700,SIGNAL_LOST (-6.8%)
2020-08-25,002643.SZ,SELL,19.840239999999998,4900,SIGNAL_LOST (0.6%)
2020-08-25,603079.SH,BUY,35.80146,2500,SIGNAL
2020-08-25,603025.SH,BUY,9.29856,9900,SIGNAL
2020-08-25,002957.SZ,BUY,28.637159999999998,3200,SIGNAL
2020-08-25,002861.SZ,BUY,31.2624,2900,SIGNAL
2020-08-25,601012.SH,BUY,58.4667,1500,SIGNAL
2020-08-25,603906.SH,BUY,32.00388,100,SIGNAL
2020-08-26,603856.SH,SELL,18.77238,4800,SIGNAL_LOST (-1.7%)
2020-08-26,603787.SH,BUY,27.8556,3200,SIGNAL
2020-08-26,603650.SH,SELL,36.38708,2600,TRAILING_STOP (3.8%)
2020-08-26,603079.SH,SELL,35.658539999999995,2500,STOP_LOSS (-0.5%)
2020-08-26,002957.SZ,SELL,27.0458,3200,STOP_LOSS (-5.6%)
2020-08-27,601717.SH,SELL,7.7844,13000,SIGNAL_LOST (7.2%)
2020-08-27,603079.SH,BUY,33.326519999999995,2700,SIGNAL
2020-08-27,002957.SZ,BUY,26.69328,3300,SIGNAL
2020-08-27,002861.SZ,SELL,28.703885184,2900,STOP_LOSS (-8.3%)
2020-08-27,603906.SH,SELL,30.129620000000003,100,STOP_LOSS (-6.1%)
2020-08-28,605008.SH,BUY,17.7354,5100,SIGNAL
2020-08-28,002861.SZ,BUY,27.054,3300,SIGNAL
2020-08-28,603906.SH,BUY,29.69928,3000,SIGNAL
2020-08-28,603025.SH,SELL,9.281400000000001,9900,TRAILING_STOP (-0.3%)
2020-08-28,603787.SH,SELL,26.37714,3200,STOP_LOSS (-5.4%)
2020-08-31,603218.SH,SELL,20.18954,4700,SIGNAL_LOST (3.5%)
2020-08-31,603025.SH,BUY,9.77952,9300,SIGNAL
2020-08-31,603787.SH,BUY,27.46482,3300,SIGNAL
2020-08-31,605008.SH,SELL,16.496940000000002,5100,STOP_LOSS (-7.1%)
2020-09-01,601012.SH,SELL,63.173399999999994,1500,SIGNAL_LOST (8.0%)
2020-09-01,603079.SH,SELL,32.3352,2700,SIGNAL_LOST (-3.1%)
2020-09-01,002957.SZ,SELL,26.796300000000002,3300,SIGNAL_LOST (0.3%)
2020-09-01,603613.SH,BUY,85.5708,1000,SIGNAL
2020-09-01,600367.SH,BUY,8.53704,10600,SIGNAL
2020-09-01,603536.SH,BUY,16.032,5600,SIGNAL
2020-09-01,603906.SH,SELL,28.85218,3000,TRAILING_STOP (-2.9%)
2020-09-02,002861.SZ,SELL,26.90608,3300,SIGNAL_LOST (-0.6%)
2020-09-02,600191.SH,BUY,6.93384,13200,SIGNAL
2020-09-02,000004.SZ,BUY,25.03998,3600,SIGNAL
2020-09-02,600866.SH,BUY,5.58114,16400,SIGNAL
2020-09-02,603025.SH,SELL,11.457040000000001,9300,TRAILING_STOP (17.1%)
2020-09-02,600367.SH,SELL,8.07382,10600,STOP_LOSS (-5.5%)
2020-09-03,600367.SH,BUY,7.7454600000000005,11800,SIGNAL
2020-09-03,603787.SH,SELL,26.946,3300,TRAILING_STOP (-2.0%)
2020-09-04,605123.SH,BUY,85.17,1000,SIGNAL
2020-09-04,601777.SH,BUY,4.33866,21000,SIGNAL
