ts_code,symbol,name,industry
600375.SH,600375,汉马科技,汽车整车
600376.SH,600376,首开股份,区域地产
600377.SH,600377,宁沪高速,路桥
600378.SH,600378,昊华科技,化工原料
600379.SH,600379,宝光股份,电气设备
600380.SH,600380,健康元,化学制药
600381.SH,600381,*ST春天,医疗保健
600382.SH,600382,广东明珠,普钢
600383.SH,600383,金地集团,全国地产
600386.SH,600386,北巴传媒,汽车服务
600388.SH,600388,龙净环保,环境保护
600389.SH,600389,江山股份,农药化肥
600390.SH,600390,五矿资本,多元金融
600391.SH,600391,航发科技,航空
600392.SH,600392,盛和资源,小金属
600395.SH,600395,盘江股份,煤炭开采
600396.SH,600396,华电辽能,火力发电
600397.SH,600397,江钨装备,专用机械
600398.SH,600398,海澜之家,服饰
600399.SH,600399,抚顺特钢,特种钢
600400.SH,600400,红豆股份,服饰
600403.SH,600403,大有能源,煤炭开采
600405.SH,600405,动力源,电气设备
600406.SH,600406,国电南瑞,电气设备
600408.SH,600408,安泰集团,焦炭加工
600409.SH,600409,三友化工,化纤
600410.SH,600410,华胜天成,软件服务
600415.SH,600415,小商品城,商品城
600416.SH,600416,湘电股份,电气设备
600418.SH,600418,江淮汽车,汽车整车
600419.SH,600419,天润乳业,乳制品
600420.SH,600420,国药现代,化学制药
600421.SH,600421,*ST华嵘,专用机械
600422.SH,600422,昆药集团,中成药
600423.SH,600423,*ST柳化,农药化肥
600425.SH,600425,青松建化,水泥
600426.SH,600426,华鲁恒升,农药化肥
600428.SH,600428,中远海特,水运
600429.SH,600429,三元股份,乳制品
600433.SH,600433,冠豪高新,造纸
600435.SH,600435,北方导航,专用机械
600436.SH,600436,片仔癀,中成药
600438.SH,600438,通威股份,电气设备
600439.SH,600439,瑞贝卡,服饰
600444.SH,600444,国机通用,专用机械
600446.SH,600446,金证股份,软件服务
600448.SH,600448,华纺股份,纺织
600449.SH,600449,宁夏建材,水泥
600452.SH,600452,涪陵电力,水力发电
600455.SH,600455,博通股份,文教休闲
600456.SH,600456,宝钛股份,小金属
600458.SH,600458,时代新材,塑料
600459.SH,600459,贵研铂业,小金属
600460.SH,600460,士兰微,半导体
600461.SH,600461,洪城环境,水务
600463.SH,600463,空港股份,园区开发
600467.SH,600467,好当家,渔业
600468.SH,600468,百利电气,电气设备
600469.SH,600469,风神股份,汽车配件
600470.SH,600470,六国化工,农药化肥
600475.SH,600475,华光环能,电气设备
600476.SH,600476,*ST湘邮,软件服务
600477.SH,600477,杭萧钢构,钢加工
600478.SH,600478,科力远,电气设备
600479.SH,600479,千金药业,中成药
600480.SH,600480,凌云股份,汽车配件
600481.SH,600481,双良节能,电气设备
600483.SH,600483,福能股份,新型电力
600486.SH,600486,扬农化工,农药化肥
600487.SH,600487,亨通光电,通信设备
600488.SH,600488,津药药业,化学制药
600489.SH,600489,中金黄金,黄金
600490.SH,600490,鹏欣资源,铜
600491.SH,600491,ST龙元,建筑工程
600493.SH,600493,凤竹纺织,纺织
600495.SH,600495,晋西车轴,运输设备
600496.SH,600496,精工钢构,钢加工
600497.SH,600497,驰宏锌锗,铅锌
600498.SH,600498,烽火通信,通信设备
600499.SH,600499,科达制造,专用机械
600500.SH,600500,中化国际,塑料
600501.SH,600501,航天晨光,专用机械
600502.SH,600502,安徽建工,建筑工程
600503.SH,600503,华丽家族,区域地产
600505.SH,600505,西昌电力,水力发电
600506.SH,600506,统一股份,石油加工
600507.SH,600507,方大特钢,特种钢
600508.SH,600508,上海能源,煤炭开采
600509.SH,600509,天富能源,火力发电
600510.SH,600510,黑牡丹,全国地产
600511.SH,600511,国药股份,医药商业
600512.SH,600512,腾达建设,建筑工程
600513.SH,600513,联环药业,化学制药
600515.SH,600515,海南机场,机场
600516.SH,600516,方大炭素,矿物制品
600517.SH,600517,国网英大,多元金融
600518.SH,600518,康美药业,中成药
600519.SH,600519,贵州茅台,白酒
600520.SH,600520,三佳科技,半导体
600521.SH,600521,华海药业,化学制药
600522.SH,600522,中天科技,通信设备
600523.SH,600523,贵航股份,汽车配件
600525.SH,600525,ST长园,电气设备
600526.SH,600526,菲达环保,环境保护
600527.SH,600527,江南高纤,化纤
600528.SH,600528,中铁工业,运输设备
600529.SH,600529,山东药玻,医疗保健
600530.SH,600530,交大昂立,医疗保健
600531.SH,600531,豫光金铅,铅锌
600533.SH,600533,栖霞建设,区域地产
600535.SH,600535,天士力,中成药
600536.SH,600536,中国软件,软件服务
600537.SH,600537,*ST亿晶,电气设备
600538.SH,600538,国发股份,医药商业
600539.SH,600539,狮头股份,互联网
600540.SH,600540,新赛股份,种植业
600543.SH,600543,*ST莫高,红黄酒
600545.SH,600545,卓郎智能,纺织机械
600546.SH,600546,山煤国际,煤炭开采
600547.SH,600547,山东黄金,黄金
600548.SH,600548,深高速,路桥
600549.SH,600549,厦门钨业,小金属
600550.SH,600550,保变电气,电气设备
600551.SH,600551,时代出版,出版业
600552.SH,600552,凯盛科技,元器件
600556.SH,600556,天下秀,互联网
600557.SH,600557,康缘药业,中成药
600558.SH,600558,大西洋,钢加工
600559.SH,600559,老白干酒,白酒
600560.SH,600560,金自天正,电气设备
600561.SH,600561,江西长运,公共交通
600562.SH,600562,国睿科技,通信设备
600563.SH,600563,法拉电子,元器件
600566.SH,600566,济川药业,中成药
600567.SH,600567,山鹰国际,造纸
600568.SH,600568,ST中珠,医疗保健
600569.SH,600569,安阳钢铁,普钢
600570.SH,600570,恒生电子,软件服务
600571.SH,600571,信雅达,软件服务
600572.SH,600572,康恩贝,中成药
600573.SH,600573,惠泉啤酒,啤酒
600575.SH,600575,淮河能源,火力发电
600576.SH,600576,祥源文旅,旅游景点
600577.SH,600577,精达股份,电气设备
600578.SH,600578,京能电力,火力发电
600579.SH,600579,中化装备,化工机械
600580.SH,600580,卧龙电驱,电气设备
600581.SH,600581,*ST八钢,普钢
600582.SH,600582,天地科技,专用机械
600583.SH,600583,海油工程,石油开采
600584.SH,600584,长电科技,半导体
600585.SH,600585,海螺水泥,水泥
600586.SH,600586,金晶科技,玻璃
600587.SH,600587,新华医疗,医疗保健
600588.SH,600588,用友网络,软件服务
600589.SH,600589,大位科技,软件服务
600590.SH,600590,泰豪科技,通信设备
600592.SH,600592,龙溪股份,机械基件
600593.SH,600593,大连圣亚,旅游景点
600594.SH,600594,益佰制药,中成药
600595.SH,600595,中孚实业,铝
600596.SH,600596,新安股份,化工原料
600597.SH,600597,光明乳业,乳制品
600598.SH,600598,北大荒,种植业
600599.SH,600599,*ST熊猫,化工原料
600600.SH,600600,青岛啤酒,啤酒
600601.SH,600601,方正科技,元器件
600602.SH,600602,云赛智联,软件服务
600603.SH,600603,广汇物流,区域地产
600604.SH,600604,市北高新,园区开发
600605.SH,600605,汇通能源,房产服务
600606.SH,600606,绿地控股,全国地产
600608.SH,600608,*ST沪科,商贸代理
600609.SH,600609,金杯汽车,汽车配件
600610.SH,600610,中毅达,化工原料
600611.SH,600611,大众交通,公共交通
600612.SH,600612,老凤祥,服饰
600613.SH,600613,神奇制药,中成药
600615.SH,600615,鑫源智造,铝
600616.SH,600616,金枫酒业,红黄酒
600617.SH,600617,国新能源,供气供热
600618.SH,600618,氯碱化工,化工原料
600619.SH,600619,海立股份,家用电器
600620.SH,600620,天宸股份,综合类
600621.SH,600621,华鑫股份,证券
600622.SH,600622,光大嘉宝,区域地产
600623.SH,600623,华谊集团,化工原料
600624.SH,600624,ST复华,化学制药
600626.SH,600626,申达股份,汽车配件
600628.SH,600628,新世界,百货
600629.SH,600629,华建集团,建筑工程
600630.SH,600630,龙头股份,服饰
600633.SH,600633,浙数文化,互联网
600635.SH,600635,大众公用,供气供热
600636.SH,600636,*ST国化,文教休闲
600637.SH,600637,东方明珠,影视音像
600638.SH,600638,新黄浦,区域地产
600639.SH,600639,浦东金桥,园区开发
600640.SH,600640,国脉文化,影视音像
600641.SH,600641,先导基电,半导体
600642.SH,600642,申能股份,火力发电
600643.SH,600643,爱建集团,多元金融
600644.SH,600644,乐山电力,水力发电
600645.SH,600645,中源协和,医疗保健
600648.SH,600648,外高桥,园区开发
600649.SH,600649,城投控股,区域地产
600650.SH,600650,锦江在线,公共交通
600651.SH,600651,飞乐音响,电器仪表
600653.SH,600653,申华控股,汽车服务
600654.SH,600654,中安科,仓储物流
600655.SH,600655,豫园股份,百货
600657.SH,600657,信达地产,全国地产
600658.SH,600658,电子城,园区开发
600660.SH,600660,福耀玻璃,汽车配件
600661.SH,600661,昂立教育,文教休闲
600662.SH,600662,外服控股,文教休闲
600663.SH,600663,陆家嘴,园区开发
600664.SH,600664,哈药股份,化学制药
600665.SH,600665,天地源,全国地产
600666.SH,600666,奥瑞德,元器件
600667.SH,600667,太极实业,半导体
600668.SH,600668,尖峰集团,水泥
600671.SH,600671,天目药业,中成药
600673.SH,600673,东阳光,综合类
600674.SH,600674,川投能源,水力发电
600675.SH,600675,中华企业,区域地产
600676.SH,600676,交运股份,汽车配件
600678.SH,600678,ST金顶,水泥
600679.SH,600679,上海凤凰,文教休闲
600681.SH,600681,百川能源,供气供热
600682.SH,600682,南京新百,生物制药
600683.SH,600683,京投发展,区域地产
600684.SH,600684,珠江股份,区域地产
600685.SH,600685,中船防务,船舶
600686.SH,600686,金龙汽车,汽车整车
600688.SH,600688,上海石化,石油加工
600689.SH,600689,上海三毛,综合类
600690.SH,600690,海尔智家,家用电器
600691.SH,600691,潞化科技,农药化肥
600692.SH,600692,亚通股份,区域地产
600693.SH,600693,东百集团,百货
600694.SH,600694,大商股份,百货
600696.SH,600696,*ST岩石,白酒
600697.SH,600697,欧亚集团,百货
600698.SH,600698,湖南天雁,汽车配件
600699.SH,600699,均胜电子,汽车配件
600702.SH,600702,舍得酒业,白酒
600703.SH,600703,三安光电,半导体
600704.SH,600704,物产中大,仓储物流
600706.SH,600706,曲江文旅,旅游景点
600707.SH,600707,彩虹股份,元器件
600708.SH,600708,光明地产,全国地产
600710.SH,600710,苏美达,商贸代理
600711.SH,600711,盛屯矿业,小金属
600712.SH,600712,南宁百货,百货
600713.SH,600713,南京医药,医药商业
600714.SH,600714,金瑞矿业,化工原料
600715.SH,600715,文投控股,影视音像
600716.SH,600716,凤凰股份,区域地产
600717.SH,600717,天津港,港口
600718.SH,600718,东软集团,软件服务
600719.SH,600719,大连热电,供气供热
600720.SH,600720,中交设计,建筑工程
600721.SH,600721,XD百花医,生物制药
600722.SH,600722,金牛化工,化工原料
600724.SH,600724,宁波富达,综合类
600725.SH,600725,云维股份,商贸代理
600726.SH,600726,华电能源,火力发电
600727.SH,600727,鲁北化工,化工原料
600728.SH,600728,佳都科技,软件服务
600729.SH,600729,重庆百货,百货
600730.SH,600730,*ST高科,文教休闲
600731.SH,600731,湖南海利,农药化肥
600732.SH,600732,爱旭股份,电气设备
600733.SH,600733,北汽蓝谷,汽车整车
600734.SH,600734,*ST实达,软件服务
600735.SH,600735,ST新华锦,服饰
600736.SH,600736,苏州高新,园区开发
600737.SH,600737,中粮糖业,食品
600738.SH,600738,丽尚国潮,百货
600739.SH,600739,辽宁成大,生物制药
600740.SH,600740,山西焦化,焦炭加工
600741.SH,600741,华域汽车,汽车配件
600742.SH,600742,富维股份,汽车配件
600743.SH,600743,华远控股,区域地产
600744.SH,600744,华银电力,火力发电
600745.SH,600745,*ST闻泰,半导体
600746.SH,600746,江苏索普,化工原料
600748.SH,600748,上实发展,全国地产
600749.SH,600749,西藏旅游,旅游景点
600750.SH,600750,华润江中,中成药
600751.SH,600751,海航科技,水运
600753.SH,600753,*ST海钦,商贸代理
600754.SH,600754,锦江酒店,酒店餐饮
600755.SH,600755,厦门国贸,仓储物流
600756.SH,600756,浪潮软件,软件服务
600757.SH,600757,长江传媒,出版业
600758.SH,600758,辽宁能源,煤炭开采
600759.SH,600759,ST洲际,石油开采
600760.SH,600760,中航沈飞,航空
600761.SH,600761,安徽合力,工程机械
600763.SH,600763,通策医疗,医疗保健
600764.SH,600764,中国海防,船舶
600765.SH,600765,中航重机,航空
600768.SH,600768,宁波富邦,铝
600769.SH,600769,祥龙电业,水务
600770.SH,600770,综艺股份,综合类
600771.SH,600771,广誉远,中成药
600773.SH,600773,西藏城投,区域地产
600774.SH,600774,汉商集团,化学制药
600775.SH,600775,南京熊猫,通信设备
600776.SH,600776,东方通信,通信设备
600777.SH,600777,*ST新潮,石油开采
600778.SH,600778,友好集团,百货
600779.SH,600779,水井坊,白酒
600780.SH,600780,通宝能源,火力发电
600782.SH,600782,新钢股份,普钢
600783.SH,600783,鲁信创投,专用机械
600784.SH,600784,鲁银投资,综合类
600785.SH,600785,新华百货,百货
600787.SH,600787,中储股份,仓储物流
600789.SH,600789,鲁抗医药,化学制药
600790.SH,600790,轻纺城,商品城
600791.SH,600791,京能置业,全国地产
600792.SH,600792,云煤能源,焦炭加工
600793.SH,600793,宜宾纸业,造纸
600794.SH,600794,保税科技,仓储物流
600795.SH,600795,国电电力,火力发电
600796.SH,600796,钱江生化,环境保护
600797.SH,600797,浙大网新,软件服务
600798.SH,600798,宁波海运,水运
600800.SH,600800,渤海化学,化工原料
600801.SH,600801,华新建材,水泥
600802.SH,600802,福建水泥,水泥
600803.SH,600803,新奥股份,供气供热
600805.SH,600805,悦达投资,综合类
600807.SH,600807,济高发展,医疗保健
600808.SH,600808,马钢股份,普钢
600809.SH,600809,山西汾酒,白酒
600810.SH,600810,神马股份,化纤
600812.SH,600812,华北制药,化学制药
600814.SH,600814,杭州解百,百货
600815.SH,600815,厦工股份,工程机械
600816.SH,600816,建元信托,多元金融
600817.SH,600817,宇通重工,专用机械
600818.SH,600818,ST中路,文教休闲
600819.SH,600819,耀皮玻璃,玻璃
600820.SH,600820,隧道股份,建筑工程
600821.SH,600821,金开新能,新型电力
600822.SH,600822,上海物贸,汽车服务
600824.SH,600824,益民集团,百货
600825.SH,600825,新华传媒,出版业
600826.SH,600826,兰生股份,文教休闲
600827.SH,600827,百联股份,超市连锁
600828.SH,600828,茂业商业,百货
600829.SH,600829,人民同泰,医药商业
600830.SH,600830,香溢融通,多元金融
600831.SH,600831,广电网络,影视音像
600833.SH,600833,第一医药,医药商业
600834.SH,600834,申通地铁,公共交通
600835.SH,600835,上海机电,运输设备
600838.SH,600838,上海九百,百货
600839.SH,600839,四川长虹,家用电器
600841.SH,600841,动力新科,汽车配件
600843.SH,600843,上工申贝,纺织机械
600844.SH,600844,金煤科技,化工原料
600845.SH,600845,宝信软件,软件服务
600846.SH,600846,同济科技,建筑工程
600847.SH,600847,万里股份,电气设备
600848.SH,600848,上海临港,园区开发
601607.SH,601607,上海医药,医药商业
600850.SH,600850,电科数字,软件服务
600851.SH,600851,海欣股份,化学制药
600853.SH,600853,龙建股份,建筑工程
600854.SH,600854,春兰股份,家用电器
600855.SH,600855,航天长峰,专用机械
600857.SH,600857,宁波中百,百货
600858.SH,600858,银座股份,百货
600859.SH,600859,王府井,百货
600860.SH,600860,京城股份,专用机械
600861.SH,600861,北京人力,文教休闲
600862.SH,600862,中航高科,航空
600863.SH,600863,华能蒙电,火力发电
600864.SH,600864,哈投股份,证券
600865.SH,600865,百大集团,百货
600866.SH,600866,星湖科技,饲料
600867.SH,600867,通化东宝,生物制药
600868.SH,600868,梅雁吉祥,水力发电
600869.SH,600869,远东股份,电气设备
600871.SH,600871,石化油服,石油开采
600872.SH,600872,中炬高新,食品
600873.SH,600873,梅花生物,食品
600874.SH,600874,创业环保,环境保护
600875.SH,600875,东方电气,电气设备
600876.SH,600876,凯盛新能,玻璃
600877.SH,600877,电科芯片,半导体
600879.SH,600879,航天电子,航空
600880.SH,600880,博瑞传播,广告包装
600881.SH,600881,亚泰集团,综合类
600882.SH,600882,妙可蓝多,乳制品
600883.SH,600883,博闻科技,种植业
600884.SH,600884,杉杉股份,电气设备
600885.SH,600885,宏发股份,电气设备
600886.SH,600886,国投电力,水力发电
600887.SH,600887,伊利股份,乳制品
600888.SH,600888,新疆众和,铝
600889.SH,600889,*ST京化,机械基件
600892.SH,600892,*ST大晟,互联网
600893.SH,600893,航发动力,航空
600894.SH,600894,广日股份,运输设备
600895.SH,600895,张江高科,园区开发
600897.SH,600897,厦门空港,机场
600900.SH,600900,长江电力,水力发电
600960.SH,600960,渤海汽车,汽车配件
600963.SH,600963,岳阳林纸,造纸
600966.SH,600966,博汇纸业,造纸
600967.SH,600967,内蒙一机,运输设备
600969.SH,600969,郴电国际,水力发电
600975.SH,600975,新五丰,农业综合
600976.SH,600976,健民集团,中成药
600980.SH,600980,北矿科技,专用机械
